timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM,,n,timestamp,baroPressurePa
4116207,102780.0049,282.86,118.2066595,,13984,4116207,102780.0049
4116263,102778.0029,282.86,118.0449515,,13985,4116263,102778.0029
4116319,102777.002,282.86,117.9640966,,13986,4116319,102777.002
4116375,102776.001,282.86,117.883241,,13987,4116375,102776.001
4116431,102779.0039,282.86,118.1258058,,13988,4116431,102779.0039
4116487,102777.002,282.86,117.9640966,,13989,4116487,102777.002
4116544,102781.0059,282.86,118.2875125,,13990,4116544,102781.0059
4116600,102780.0049,282.86,118.2066595,,13991,4116600,102780.0049
4116656,102780.0049,282.86,118.2066595,,13992,4116656,102780.0049
4116713,102776.001,282.86,117.883241,,13993,4116713,102776.001
4116769,102779.0039,282.86,118.1258058,,13994,4116769,102779.0039
4116825,102779.0039,282.86,118.1258058,,13995,4116825,102779.0039
4116881,102781.0059,282.86,118.2875125,,13996,4116881,102781.0059
4116937,102779.0039,282.86,118.1258058,,13997,4116937,102779.0039
4116993,102779.0039,282.86,118.1258058,,13998,4116993,102779.0039
4117050,102780.0049,282.86,118.2066595,,13999,4117050,102780.0049
4117106,102779.0039,282.86,118.1258058,,14000,4117106,102779.0039
4117162,102778.0029,282.86,118.0449515,,14001,4117162,102778.0029
4117218,102779.0039,282.86,118.1258058,,14002,4117218,102779.0039
4117274,102779.0039,282.86,118.1258058,,14003,4117274,102779.0039
4117331,102780.0049,282.8499998,118.2024804,,14004,4117331,102780.0049
4117387,102781.0059,282.86,118.2875125,,14005,4117387,102781.0059
4117443,102780.0049,282.86,118.2066595,,14006,4117443,102780.0049
4117499,102780.0049,282.86,118.2066595,,14007,4117499,102780.0049
4117556,102781.9946,282.86,118.3673789,,14008,4117556,102781.9946
4117612,102780.0049,282.86,118.2066595,,14009,4117612,102780.0049
4117668,102779.0039,282.86,118.1258058,,14010,4117668,102779.0039
4117724,102780.0049,282.86,118.2066595,,14011,4117724,102780.0049
4117780,102780.0049,282.86,118.2066595,,14012,4117780,102780.0049
4117837,102782.9956,282.86,118.4482307,,14013,4117837,102782.9956
4117893,102781.9946,282.86,118.3673789,,14014,4117893,102781.9946
4117949,102779.0039,282.86,118.1258058,,14015,4117949,102779.0039
4118005,102777.002,282.86,117.9640966,,14016,4118005,102777.002
4118061,102778.0029,282.86,118.0449515,,14017,4118061,102778.0029
4118118,102782.9956,282.86,118.4482307,,14018,4118118,102782.9956
4118174,102780.0049,282.86,118.2066595,,14019,4118174,102780.0049
4118230,102780.0049,282.86,118.2066595,,14020,4118230,102780.0049
4118286,102777.002,282.86,117.9640966,,14021,4118286,102777.002
4118342,102777.002,282.8499998,117.9599261,,14022,4118342,102777.002
4118399,102781.0059,282.86,118.2875125,,14023,4118399,102781.0059
4118455,102780.0049,282.86,118.2066595,,14024,4118455,102780.0049
4118511,102782.9956,282.8499998,118.444043,,14025,4118511,102782.9956
4118567,102783.9966,282.86,118.5290818,,14026,4118567,102783.9966
4118623,102782.9956,282.86,118.4482307,,14027,4118623,102782.9956
4118680,102777.002,282.86,117.9640966,,14028,4118680,102777.002
4118736,102780.0049,282.8499998,118.2024804,,14029,4118736,102780.0049
4118792,102776.001,282.8499998,117.8790734,,14030,4118792,102776.001
4118848,102781.9946,282.8499998,118.3631941,,14031,4118848,102781.9946
4118904,102780.0049,282.86,118.2066595,,14032,4118904,102780.0049
4118961,102780.0049,282.86,118.2066595,,14033,4118961,102780.0049
4119017,102777.002,282.86,117.9640966,,14034,4119017,102777.002
4119073,102778.0029,282.86,118.0449515,,14035,4119073,102778.0029
4119129,102778.0029,282.8499998,118.0407782,,14036,4119129,102778.0029
4119185,102780.0049,282.8499998,118.2024804,,14037,4119185,102780.0049
4119242,102779.0039,282.8499998,118.1216296,,14038,4119242,102779.0039
4119298,102781.0059,282.86,118.2875125,,14039,4119298,102781.0059
4119354,102780.0049,282.8499998,118.2024804,,14040,4119354,102780.0049
4119410,102779.0039,282.86,118.1258058,,14041,4119410,102779.0039
4119466,102776.001,282.8499998,117.8790734,,14042,4119466,102776.001
4119522,102781.0059,282.86,118.2875125,,14043,4119522,102781.0059
4119579,102780.0049,282.8499998,118.2024804,,14044,4119579,102780.0049
4119635,102780.0049,282.8499998,118.2024804,,14045,4119635,102780.0049
4119691,102778.0029,282.86,118.0449515,,14046,4119691,102778.0029
4119748,102778.0029,282.8499998,118.0407782,,14047,4119748,102778.0029
4119804,102780.0049,282.86,118.2066595,,14048,4119804,102780.0049
4119860,102781.0059,282.8499998,118.2833306,,14049,4119860,102781.0059
4119916,102780.0049,282.8499998,118.2024804,,14050,4119916,102780.0049
4119972,102777.002,282.8499998,117.9599261,,14051,4119972,102777.002
4120028,102781.9946,282.8499998,118.3631941,,14052,4120028,102781.9946
4120085,102780.0049,282.86,118.2066595,,14053,4120085,102780.0049
4120141,102778.0029,282.8499998,118.0407782,,14054,4120141,102778.0029
4120197,102780.0049,282.8499998,118.2024804,,14055,4120197,102780.0049
4120253,102777.002,282.8499998,117.9599261,,14056,4120253,102777.002
4120309,102773.999,282.8499998,117.717366,,14057,4120309,102773.999
4120366,102780.0049,282.8499998,118.2024804,,14058,4120366,102780.0049
4120422,102779.0039,282.8499998,118.1216296,,14059,4120422,102779.0039
4120478,102778.0029,282.8499998,118.0407782,,14060,4120478,102778.0029
4120534,102780.0049,282.8499998,118.2024804,,14061,4120534,102780.0049
4120590,102778.0029,282.8499998,118.0407782,,14062,4120590,102778.0029
4120647,102778.0029,282.8499998,118.0407782,,14063,4120647,102778.0029
4120703,102778.0029,282.8499998,118.0407782,,14064,4120703,102778.0029
4120759,102778.0029,282.8499998,118.0407782,,14065,4120759,102778.0029
4120815,102779.0039,282.8499998,118.1216296,,14066,4120815,102779.0039
4120872,102778.0029,282.8499998,118.0407782,,14067,4120872,102778.0029
4120928,102776.001,282.8499998,117.8790734,,14068,4120928,102776.001
4120984,102777.002,282.8499998,117.9599261,,14069,4120984,102777.002
4121040,102778.0029,282.8499998,118.0407782,,14070,4121040,102778.0029
4121096,102775,282.8499998,117.79822,,14071,4121096,102775
4121152,102779.0039,282.8499998,118.1216296,,14072,4121152,102779.0039
4121209,102779.0039,282.8499998,118.1216296,,14073,4121209,102779.0039
4121265,102778.0029,282.8499998,118.0407782,,14074,4121265,102778.0029
4121321,102782.9956,282.8499998,118.444043,,14075,4121321,102782.9956
4121377,102778.0029,282.8499998,118.0407782,,14076,4121377,102778.0029
4121433,102778.0029,282.8499998,118.0407782,,14077,4121433,102778.0029
4121490,102778.0029,282.8499998,118.0407782,,14078,4121490,102778.0029
4121546,102781.0059,282.8499998,118.2833306,,14079,4121546,102781.0059
4121602,102778.0029,282.8499998,118.0407782,,14080,4121602,102778.0029
4121658,102777.002,282.8499998,117.9599261,,14081,4121658,102777.002
4121714,102780.0049,282.8499998,118.2024804,,14082,4121714,102780.0049
4121771,102779.0039,282.8499998,118.1216296,,14083,4121771,102779.0039
4121827,102780.0049,282.8499998,118.2024804,,14084,4121827,102780.0049
4121883,102779.0039,282.8499998,118.1216296,,14085,4121883,102779.0039
4121939,102778.0029,282.8499998,118.0407782,,14086,4121939,102778.0029
4121995,102777.002,282.8499998,117.9599261,,14087,4121995,102777.002
4122051,102777.002,282.8499998,117.9599261,,14088,4122051,102777.002
4122108,102778.0029,282.8499998,118.0407782,,14089,4122108,102778.0029
4122164,102775,282.8499998,117.79822,,14090,4122164,102775
4122220,102773.999,282.8499998,117.717366,,14091,4122220,102773.999
4122276,102772.998,282.8499998,117.6365114,,14092,4122276,102772.998
4122332,102778.0029,282.8499998,118.0407782,,14093,4122332,102778.0029
4122389,102773.999,282.8499998,117.717366,,14094,4122389,102773.999
4122445,102773.999,282.8499998,117.717366,,14095,4122445,102773.999
4122501,102773.999,282.8499998,117.717366,,14096,4122501,102773.999
4122557,102773.999,282.8499998,117.717366,,14097,4122557,102773.999
4122613,102772.998,282.8499998,117.6365114,,14098,4122613,102772.998
4122669,102776.001,282.8499998,117.8790734,,14099,4122669,102776.001
4122726,102775,282.8499998,117.79822,,14100,4122726,102775
4122782,102771.9971,282.8499998,117.5556561,,14101,4122782,102771.9971
4122838,102773.999,282.8499998,117.717366,,14102,4122838,102773.999
4122894,102770.9961,282.8499998,117.4748002,,14103,4122894,102770.9961
4122951,102771.9971,282.8499998,117.5556561,,14104,4122951,102771.9971
4123007,102772.998,282.8499998,117.6365114,,14105,4123007,102772.998
4123063,102772.998,282.8499998,117.6365114,,14106,4123063,102772.998
4123119,102776.001,282.8499998,117.8790734,,14107,4123119,102776.001
4123175,102768.0054,282.8499998,117.2332148,,14108,4123175,102768.0054
4123231,102770.9961,282.8499998,117.4748002,,14109,4123231,102770.9961
4123288,102771.9971,282.8499998,117.5556561,,14110,4123288,102771.9971
4123344,102769.9951,282.8499998,117.3939437,,14111,4123344,102769.9951
4123400,102771.9971,282.8499998,117.5556561,,14112,4123400,102771.9971
4123456,102771.9971,282.8499998,117.5556561,,14113,4123456,102771.9971
4123512,102771.9971,282.8499998,117.5556561,,14114,4123512,102771.9971
4123568,102768.9941,282.8499998,117.3130865,,14115,4123568,102768.9941
4123625,102770.9961,282.8499998,117.4748002,,14116,4123625,102770.9961
4123681,102768.0054,282.8499998,117.2332148,,14117,4123681,102768.0054
4123737,102770.9961,282.8499998,117.4748002,,14118,4123737,102770.9961
4123793,102770.9961,282.8499998,117.4748002,,14119,4123793,102770.9961
4123850,102772.998,282.8499998,117.6365114,,14120,4123850,102772.998
4123906,102772.998,282.8499998,117.6365114,,14121,4123906,102772.998
4123962,102770.9961,282.8499998,117.4748002,,14122,4123962,102770.9961
4124018,102771.9971,282.8499998,117.5556561,,14123,4124018,102771.9971
4124074,102768.9941,282.8499998,117.3130865,,14124,4124074,102768.9941
4124131,102770.9961,282.8499998,117.4748002,,14125,4124131,102770.9961
4124187,102769.9951,282.8499998,117.3939437,,14126,4124187,102769.9951
4124243,102773.999,282.8499998,117.717366,,14127,4124243,102773.999
4124299,102770.9961,282.8499998,117.4748002,,14128,4124299,102770.9961
4124355,102768.0054,282.8499998,117.2332148,,14129,4124355,102768.0054
4124412,102772.998,282.8499998,117.6365114,,14130,4124412,102772.998
4124468,102773.999,282.8499998,117.717366,,14131,4124468,102773.999
4124524,102769.9951,282.8499998,117.3939437,,14132,4124524,102769.9951
4124580,102768.9941,282.8499998,117.3130865,,14133,4124580,102768.9941
4124636,102770.9961,282.8499998,117.4748002,,14134,4124636,102770.9961
4124692,102768.9941,282.8499998,117.3130865,,14135,4124692,102768.9941
4124749,102768.0054,282.8499998,117.2332148,,14136,4124749,102768.0054
4124805,102770.9961,282.8499998,117.4748002,,14137,4124805,102770.9961
4124861,102768.9941,282.8499998,117.3130865,,14138,4124861,102768.9941
4124917,102771.9971,282.8499998,117.5556561,,14139,4124917,102771.9971
4124974,102770.9961,282.8499998,117.4748002,,14140,4124974,102770.9961
4125030,102772.998,282.8499998,117.6365114,,14141,4125030,102772.998
4125086,102772.998,282.8499998,117.6365114,,14142,4125086,102772.998
4125142,102770.9961,282.8499998,117.4748002,,14143,4125142,102770.9961
4125198,102776.001,282.8499998,117.8790734,,14144,4125198,102776.001
4125255,102772.998,282.8499998,117.6365114,,14145,4125255,102772.998
4125311,102779.0039,282.8499998,118.1216296,,14146,4125311,102779.0039
4125367,102770.9961,282.8499998,117.4748002,,14147,4125367,102770.9961
4125423,102772.998,282.8499998,117.6365114,,14148,4125423,102772.998
4125479,102770.9961,282.8499998,117.4748002,,14149,4125479,102770.9961
4125536,102771.9971,282.8499998,117.5556561,,14150,4125536,102771.9971
4125592,102772.998,282.8499998,117.6365114,,14151,4125592,102772.998
4125648,102771.9971,282.8499998,117.5556561,,14152,4125648,102771.9971
4125704,102768.9941,282.8499998,117.3130865,,14153,4125704,102768.9941
4125760,102772.998,282.8499998,117.6365114,,14154,4125760,102772.998
4125817,102771.9971,282.8499998,117.5556561,,14155,4125817,102771.9971
4125873,102771.9971,282.8499998,117.5556561,,14156,4125873,102771.9971
4125929,102769.9951,282.8499998,117.3939437,,14157,4125929,102769.9951
4125985,102770.9961,282.8499998,117.4748002,,14158,4125985,102770.9961
4126041,102778.0029,282.8499998,118.0407782,,14159,4126041,102778.0029
4126098,102775,282.8499998,117.79822,,14160,4126098,102775
4126154,102770.9961,282.8499998,117.4748002,,14161,4126154,102770.9961
4126210,102770.9961,282.8499998,117.4748002,,14162,4126210,102770.9961
4126266,102770.9961,282.8499998,117.4748002,,14163,4126266,102770.9961
4126322,102775,282.8499998,117.79822,,14164,4126322,102775
4126378,102775,282.8499998,117.79822,,14165,4126378,102775
4126435,102770.9961,282.8499998,117.4748002,,14166,4126435,102770.9961
4126491,102772.998,282.8499998,117.6365114,,14167,4126491,102772.998
4126547,102773.999,282.8499998,117.717366,,14168,4126547,102773.999
4126603,102769.9951,282.8499998,117.3939437,,14169,4126603,102769.9951
4126659,102771.9971,282.8499998,117.5556561,,14170,4126659,102771.9971
4126716,102771.9971,282.8499998,117.5556561,,14171,4126716,102771.9971
4126772,102770.9961,282.8499998,117.4748002,,14172,4126772,102770.9961
4126828,102770.9961,282.8499998,117.4748002,,14173,4126828,102770.9961
4126884,102769.9951,282.8499998,117.3939437,,14174,4126884,102769.9951
4126941,102770.9961,282.8499998,117.4748002,,14175,4126941,102770.9961
4126997,102772.998,282.8499998,117.6365114,,14176,4126997,102772.998
4127053,102772.998,282.8499998,117.6365114,,14177,4127053,102772.998
4127109,102770.9961,282.8499998,117.4748002,,14178,4127109,102770.9961
4127165,102771.9971,282.8499998,117.5556561,,14179,4127165,102771.9971
4127221,102767.0044,282.8499998,117.1523563,,14180,4127221,102767.0044
4127278,102770.9961,282.8499998,117.4748002,,14181,4127278,102770.9961
4127334,102769.9951,282.8499998,117.3939437,,14182,4127334,102769.9951
4127390,102770.9961,282.8499998,117.4748002,,14183,4127390,102770.9961
4127446,102771.9971,282.8499998,117.5556561,,14184,4127446,102771.9971
4127502,102768.9941,282.8499998,117.3130865,,14185,4127502,102768.9941
4127559,102770.9961,282.8499998,117.4748002,,14186,4127559,102770.9961
4127615,102769.9951,282.8499998,117.3939437,,14187,4127615,102769.9951
4127671,102769.9951,282.8499998,117.3939437,,14188,4127671,102769.9951
4127727,102769.9951,282.8499998,117.3939437,,14189,4127727,102769.9951
4127783,102770.9961,282.8499998,117.4748002,,14190,4127783,102770.9961
4127840,102766.0034,282.8499998,117.0714972,,14191,4127840,102766.0034
4127896,102771.9971,282.8499998,117.5556561,,14192,4127896,102771.9971
4127952,102768.0054,282.8499998,117.2332148,,14193,4127952,102768.0054
4128008,102772.998,282.8499998,117.6365114,,14194,4128008,102772.998
4128064,102771.9971,282.8499998,117.5556561,,14195,4128064,102771.9971
4128121,102769.9951,282.8499998,117.3939437,,14196,4128121,102769.9951
4128177,102770.9961,282.8499998,117.4748002,,14197,4128177,102770.9961
4128233,102769.9951,282.8499998,117.3939437,,14198,4128233,102769.9951
4128289,102771.9971,282.8499998,117.5556561,,14199,4128289,102771.9971
4128345,102772.998,282.8499998,117.6365114,,14200,4128345,102772.998
4128401,102769.9951,282.8499998,117.3939437,,14201,4128401,102769.9951
4128458,102771.9971,282.8499998,117.5556561,,14202,4128458,102771.9971
4128514,102767.0044,282.8499998,117.1523563,,14203,4128514,102767.0044
4128570,102768.9941,282.8499998,117.3130865,,14204,4128570,102768.9941
4128626,102769.9951,282.8499998,117.3939437,,14205,4128626,102769.9951
4128682,102770.9961,282.8499998,117.4748002,,14206,4128682,102770.9961
4128738,102770.9961,282.8499998,117.4748002,,14207,4128738,102770.9961
4128795,102769.9951,282.8499998,117.3939437,,14208,4128795,102769.9951
4128851,102771.9971,282.86,117.5598123,,14209,4128851,102771.9971
4128907,102771.9971,282.8499998,117.5556561,,14210,4128907,102771.9971
4128963,102768.9941,282.8499998,117.3130865,,14211,4128963,102768.9941
4129019,102771.9971,282.8499998,117.5556561,,14212,4129019,102771.9971
4129076,102772.998,282.8499998,117.6365114,,14213,4129076,102772.998
4129132,102770.9961,282.8499998,117.4748002,,14214,4129132,102770.9961
4129188,102773.999,282.8499998,117.717366,,14215,4129188,102773.999
4129244,102772.998,282.8499998,117.6365114,,14216,4129244,102772.998
4129300,102769.9951,282.8499998,117.3939437,,14217,4129300,102769.9951
4129356,102766.0034,282.8499998,117.0714972,,14218,4129356,102766.0034
4129413,102770.9961,282.8499998,117.4748002,,14219,4129413,102770.9961
4129469,102768.9941,282.8499998,117.3130865,,14220,4129469,102768.9941
4129525,102767.0044,282.8499998,117.1523563,,14221,4129525,102767.0044
4129581,102769.9951,282.8499998,117.3939437,,14222,4129581,102769.9951
4129637,102769.9951,282.8499998,117.3939437,,14223,4129637,102769.9951
4129694,102770.9961,282.8499998,117.4748002,,14224,4129694,102770.9961
4129750,102770.9961,282.8499998,117.4748002,,14225,4129750,102770.9961
4129806,102771.9971,282.8499998,117.5556561,,14226,4129806,102771.9971
4129862,102769.9951,282.8499998,117.3939437,,14227,4129862,102769.9951
4129918,102769.9951,282.8499998,117.3939437,,14228,4129918,102769.9951
4129975,102769.9951,282.8499998,117.3939437,,14229,4129975,102769.9951
4130031,102771.9971,282.8499998,117.5556561,,14230,4130031,102771.9971
4130087,102769.9951,282.8499998,117.3939437,,14231,4130087,102769.9951
4130143,102770.9961,282.8499998,117.4748002,,14232,4130143,102770.9961
4130199,102771.9971,282.8499998,117.5556561,,14233,4130199,102771.9971
4130256,102769.9951,282.8499998,117.3939437,,14234,4130256,102769.9951
4130312,102768.0054,282.8499998,117.2332148,,14235,4130312,102768.0054
4130368,102768.0054,282.8499998,117.2332148,,14236,4130368,102768.0054
4130424,102768.0054,282.8499998,117.2332148,,14237,4130424,102768.0054
4130480,102769.9951,282.8499998,117.3939437,,14238,4130480,102769.9951
4130536,102769.9951,282.8499998,117.3939437,,14239,4130536,102769.9951
4130593,102768.0054,282.8499998,117.2332148,,14240,4130593,102768.0054
4130649,102770.9961,282.8499998,117.4748002,,14241,4130649,102770.9961
4130705,102771.9971,282.8499998,117.5556561,,14242,4130705,102771.9971
4130761,102769.9951,282.8499998,117.3939437,,14243,4130761,102769.9951
4130817,102768.0054,282.8499998,117.2332148,,14244,4130817,102768.0054
4130873,102771.9971,282.8499998,117.5556561,,14245,4130873,102771.9971
4130930,102769.9951,282.8499998,117.3939437,,14246,4130930,102769.9951
4130986,102769.9951,282.8499998,117.3939437,,14247,4130986,102769.9951
4131042,102768.9941,282.8499998,117.3130865,,14248,4131042,102768.9941
4131098,102766.0034,282.8499998,117.0714972,,14249,4131098,102766.0034
4131155,102768.0054,282.8499998,117.2332148,,14250,4131155,102768.0054
4131211,102769.9951,282.86,117.3980942,,14251,4131211,102769.9951
4131267,102767.0044,282.8499998,117.1523563,,14252,4131267,102767.0044
4131323,102768.0054,282.8499998,117.2332148,,14253,4131323,102768.0054
4131379,102768.0054,282.8499998,117.2332148,,14254,4131379,102768.0054
4131435,102768.9941,282.8499998,117.3130865,,14255,4131435,102768.9941
4131492,102768.9941,282.86,117.3172341,,14256,4131492,102768.9941
4131548,102768.9941,282.8499998,117.3130865,,14257,4131548,102768.9941
4131604,102768.9941,282.8499998,117.3130865,,14258,4131604,102768.9941
4131660,102770.9961,282.8499998,117.4748002,,14259,4131660,102770.9961
4131716,102769.9951,282.8499998,117.3939437,,14260,4131716,102769.9951
4131773,102765.0024,282.8499998,116.9906375,,14261,4131773,102765.0024
4131829,102769.9951,282.8499998,117.3939437,,14262,4131829,102769.9951
4131885,102768.9941,282.8499998,117.3130865,,14263,4131885,102768.9941
4131941,102767.0044,282.8499998,117.1523563,,14264,4131941,102767.0044
4131997,102768.9941,282.8499998,117.3130865,,14265,4131997,102768.9941
4132054,102768.0054,282.8499998,117.2332148,,14266,4132054,102768.0054
4132110,102769.9951,282.8499998,117.3939437,,14267,4132110,102769.9951
4132166,102768.0054,282.8499998,117.2332148,,14268,4132166,102768.0054
4132222,102769.9951,282.8499998,117.3939437,,14269,4132222,102769.9951
4132278,102767.0044,282.8499998,117.1523563,,14270,4132278,102767.0044
4132335,102766.0034,282.8499998,117.0714972,,14271,4132335,102766.0034
4132391,102771.9971,282.8499998,117.5556561,,14272,4132391,102771.9971
4132447,102768.0054,282.8499998,117.2332148,,14273,4132447,102768.0054
4132503,102768.0054,282.8499998,117.2332148,,14274,4132503,102768.0054
4132559,102767.0044,282.8499998,117.1523563,,14275,4132559,102767.0044
4132616,102768.0054,282.8499998,117.2332148,,14276,4132616,102768.0054
4132672,102768.9941,282.8499998,117.3130865,,14277,4132672,102768.9941
4132728,102770.9961,282.8499998,117.4748002,,14278,4132728,102770.9961
4132784,102768.9941,282.86,117.3172341,,14279,4132784,102768.9941
4132840,102767.0044,282.8499998,117.1523563,,14280,4132840,102767.0044
4132896,102763.0005,282.8499998,116.8289161,,14281,4132896,102763.0005
4132953,102768.9941,282.8499998,117.3130865,,14282,4132953,102768.9941
4133009,102767.0044,282.8499998,117.1523563,,14283,4133009,102767.0044
4133065,102768.0054,282.8499998,117.2332148,,14284,4133065,102768.0054
4133121,102767.0044,282.8499998,117.1523563,,14285,4133121,102767.0044
4133178,102767.0044,282.8499998,117.1523563,,14286,4133178,102767.0044
4133234,102766.0034,282.8499998,117.0714972,,14287,4133234,102766.0034
4133290,102768.9941,282.8499998,117.3130865,,14288,4133290,102768.9941
4133346,102768.0054,282.8499998,117.2332148,,14289,4133346,102768.0054
4133402,102768.0054,282.8499998,117.2332148,,14290,4133402,102768.0054
4133459,102766.0034,282.8499998,117.0714972,,14291,4133459,102766.0034
4133515,102766.0034,282.8499998,117.0714972,,14292,4133515,102766.0034
4133571,102769.9951,282.8499998,117.3939437,,14293,4133571,102769.9951
4133627,102767.0044,282.8499998,117.1523563,,14294,4133627,102767.0044
4133683,102769.9951,282.8499998,117.3939437,,14295,4133683,102769.9951
4133739,102777.002,282.8499998,117.9599261,,14296,4133739,102777.002
4133796,102770.9961,282.8499998,117.4748002,,14297,4133796,102770.9961
4133852,102768.0054,282.8499998,117.2332148,,14298,4133852,102768.0054
4133908,102768.0054,282.8499998,117.2332148,,14299,4133908,102768.0054
4133964,102769.9951,282.8499998,117.3939437,,14300,4133964,102769.9951
4134020,102767.0044,282.8499998,117.1523563,,14301,4134020,102767.0044
4134077,102768.9941,282.8499998,117.3130865,,14302,4134077,102768.9941
4134133,102764.0015,282.8499998,116.9097771,,14303,4134133,102764.0015
4134189,102768.0054,282.8499998,117.2332148,,14304,4134189,102768.0054
4134245,102770.9961,282.8499998,117.4748002,,14305,4134245,102770.9961
4134301,102767.0044,282.8499998,117.1523563,,14306,4134301,102767.0044
4134358,102767.0044,282.8499998,117.1523563,,14307,4134358,102767.0044
4134414,102767.0044,282.8499998,117.1523563,,14308,4134414,102767.0044
4134470,102765.0024,282.8499998,116.9906375,,14309,4134470,102765.0024
4134526,102766.0034,282.8499998,117.0714972,,14310,4134526,102766.0034
4134582,102767.0044,282.8499998,117.1523563,,14311,4134582,102767.0044
4134639,102767.0044,282.8499998,117.1523563,,14312,4134639,102767.0044
4134695,102767.0044,282.8499998,117.1523563,,14313,4134695,102767.0044
4134751,102767.0044,282.8499998,117.1523563,,14314,4134751,102767.0044
4134807,102767.0044,282.8499998,117.1523563,,14315,4134807,102767.0044
4134863,102768.9941,282.8499998,117.3130865,,14316,4134863,102768.9941
4134920,102765.0024,282.8499998,116.9906375,,14317,4134920,102765.0024
4134976,102766.0034,282.8499998,117.0714972,,14318,4134976,102766.0034
4135032,102769.9951,282.8499998,117.3939437,,14319,4135032,102769.9951
4135088,102768.9941,282.8499998,117.3130865,,14320,4135088,102768.9941
4135145,102767.0044,282.8499998,117.1523563,,14321,4135145,102767.0044
4135201,102766.0034,282.8499998,117.0714972,,14322,4135201,102766.0034
4135257,102768.0054,282.8499998,117.2332148,,14323,4135257,102768.0054
4135313,102764.0015,282.8499998,116.9097771,,14324,4135313,102764.0015
4135369,102767.0044,282.8499998,117.1523563,,14325,4135369,102767.0044
4135425,102768.0054,282.8499998,117.2332148,,14326,4135425,102768.0054
4135482,102768.0054,282.8499998,117.2332148,,14327,4135482,102768.0054
4135538,102765.0024,282.8499998,116.9906375,,14328,4135538,102765.0024
4135594,102767.0044,282.8499998,117.1523563,,14329,4135594,102767.0044
4135650,102766.0034,282.8499998,117.0714972,,14330,4135650,102766.0034
4135706,102767.0044,282.8499998,117.1523563,,14331,4135706,102767.0044
4135762,102766.0034,282.8499998,117.0714972,,14332,4135762,102766.0034
4135819,102769.9951,282.8499998,117.3939437,,14333,4135819,102769.9951
4135875,102766.0034,282.8499998,117.0714972,,14334,4135875,102766.0034
4135931,102766.0034,282.8499998,117.0714972,,14335,4135931,102766.0034
4135987,102767.0044,282.8499998,117.1523563,,14336,4135987,102767.0044
4136043,102764.0015,282.8499998,116.9097771,,14337,4136043,102764.0015
4136099,102768.0054,282.8499998,117.2332148,,14338,4136099,102768.0054
4136156,102770.9961,282.8499998,117.4748002,,14339,4136156,102770.9961
4136212,102764.0015,282.8499998,116.9097771,,14340,4136212,102764.0015
4136268,102765.0024,282.8499998,116.9906375,,14341,4136268,102765.0024
4136324,102767.0044,282.8499998,117.1523563,,14342,4136324,102767.0044
4136380,102768.9941,282.8499998,117.3130865,,14343,4136380,102768.9941
4136437,102768.0054,282.8499998,117.2332148,,14344,4136437,102768.0054
4136493,102766.0034,282.8499998,117.0714972,,14345,4136493,102766.0034
4136549,102767.0044,282.8499998,117.1523563,,14346,4136549,102767.0044
4136605,102767.0044,282.8499998,117.1523563,,14347,4136605,102767.0044
4136661,102767.0044,282.8499998,117.1523563,,14348,4136661,102767.0044
4136717,102767.0044,282.8499998,117.1523563,,14349,4136717,102767.0044
4136774,102768.0054,282.8499998,117.2332148,,14350,4136774,102768.0054
4136830,102768.0054,282.8499998,117.2332148,,14351,4136830,102768.0054
4136886,102766.0034,282.8499998,117.0714972,,14352,4136886,102766.0034
4136942,102765.0024,282.8499998,116.9906375,,14353,4136942,102765.0024
4136998,102768.0054,282.8499998,117.2332148,,14354,4136998,102768.0054
4137054,102764.0015,282.8499998,116.9097771,,14355,4137054,102764.0015
4137111,102767.0044,282.8499998,117.1523563,,14356,4137111,102767.0044
4137167,102765.0024,282.8499998,116.9906375,,14357,4137167,102765.0024
4137223,102768.0054,282.8499998,117.2332148,,14358,4137223,102768.0054
4137280,102768.0054,282.8499998,117.2332148,,14359,4137280,102768.0054
4137336,102768.0054,282.8499998,117.2332148,,14360,4137336,102768.0054
4137392,102768.0054,282.8499998,117.2332148,,14361,4137392,102768.0054
4137448,102766.0034,282.8499998,117.0714972,,14362,4137448,102766.0034
4137504,102768.0054,282.8499998,117.2332148,,14363,4137504,102768.0054
4137560,102767.0044,282.8499998,117.1523563,,14364,4137560,102767.0044
4137617,102765.0024,282.8499998,116.9906375,,14365,4137617,102765.0024
4137673,102768.9941,282.8499998,117.3130865,,14366,4137673,102768.9941
4137729,102767.0044,282.8499998,117.1523563,,14367,4137729,102767.0044
4137785,102768.0054,282.8499998,117.2332148,,14368,4137785,102768.0054
4137841,102768.9941,282.8499998,117.3130865,,14369,4137841,102768.9941
4137898,102765.0024,282.8499998,116.9906375,,14370,4137898,102765.0024
4137954,102765.0024,282.8499998,116.9906375,,14371,4137954,102765.0024
4138010,102769.9951,282.8499998,117.3939437,,14372,4138010,102769.9951
4138066,102767.0044,282.8499998,117.1523563,,14373,4138066,102767.0044
4138123,102766.0034,282.8499998,117.0714972,,14374,4138123,102766.0034
4138179,102765.0024,282.8499998,116.9906375,,14375,4138179,102765.0024
4138235,102767.0044,282.8499998,117.1523563,,14376,4138235,102767.0044
4138291,102767.0044,282.8499998,117.1523563,,14377,4138291,102767.0044
4138347,102767.0044,282.8499998,117.1523563,,14378,4138347,102767.0044
